pathway,pval,padj,log2err,ES,NES,size,leadingEdge,direction,path_clean,signif
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,0.9267886855241264,1,0.04074035267179031,-0.21300594169775222,-0.648538356368668,19,,Enriched in ΔHC,Reactome Negative Regulation Of Fgfr1 Signaling,
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,0.9068219633943427,1,0.04173970347285044,-0.2197713908817567,-0.6691370929997612,19,,Enriched in ΔHC,Reactome Negative Regulation Of Fgfr2 Signaling,
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,0.898989898989899,1,0.04267338611560842,-0.2291611836310717,-0.6793860494184116,18,,Enriched in ΔHC,Reactome Negative Regulation Of Fgfr3 Signaling,
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,0.9118136439267887,1,0.04148804020022096,-0.21823568422389855,-0.6644613329537575,19,,Enriched in ΔHC,Reactome Negative Regulation Of Fgfr4 Signaling,
REACTOME_NEGATIVE_REGULATION_OF_FLT3,0.7116666666666667,1,0.05291298484305835,-0.2852673083383988,-0.8189580139901494,15,,Enriched in ΔHC,Reactome Negative Regulation Of Flt3,
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,1,1,0.059603704257597284,0.1335254945195251,0.5281705634125982,41,,Enriched in ΔSX,Reactome Negative Regulation Of Mapk Pathway,
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,0.5572390572390572,1,0.06494076846128988,-0.3148452569007672,-0.933410588454189,18,,Enriched in ΔHC,Reactome Negative Regulation Of Met Activity,
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,0.8997289972899729,1,0.06479433660007268,0.18499649180938854,0.7466446785791706,44,,Enriched in ΔSX,Reactome Negative Regulation Of Notch4 Signaling,
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,0.5739644970414202,1,0.09314545753378035,0.20986351720689833,0.9484005269239608,83,,Enriched in ΔSX,Reactome Negative Regulation Of The Pi3k Akt Network,
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,0.9830713422007256,1,0.021939825270977154,-0.14967213237393573,-0.770555084752007,435,,Enriched in ΔHC,Reactome Nervous System Development,
REACTOME_NEUREXINS_AND_NEUROLIGINS,0.9888,1,0.03592086644094249,-0.16322972411863929,-0.5643240237571713,31,,Enriched in ΔHC,Reactome Neurexins And Neuroligins,
REACTOME_NEURONAL_SYSTEM,0.6074270557029178,1,0.049690139272460555,-0.19485942831576059,-0.9453914928606052,212,,Enriched in ΔHC,Reactome Neuronal System,
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.6789940828402367,1,0.04959019569563381,-0.20030111641124285,-0.8919377631892037,114,,Enriched in ΔHC,Reactome Neurotransmitter Receptors And Postsynaptic Signal Transmission,
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,0.7071197411003236,1,0.051845762486506596,-0.2505303788244984,-0.84596046743223,28,,Enriched in ΔHC,Reactome Neurotransmitter Release Cycle,
REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES,0.7487562189054726,1,0.06961334388509648,0.2633692170715859,0.7995857536807762,15,,Enriched in ΔSX,Reactome Nfe2l2 Regulating Anti Oxidant Detoxification Enzymes,
REACTOME_NICOTINATE_METABOLISM,0.9706840390879479,1,0.037614259956216096,-0.17897904330125122,-0.5831383125163733,24,,Enriched in ΔHC,Reactome Nicotinate Metabolism,
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,0.7492625368731564,1,0.04495430676400623,-0.19222166701088442,-0.8575785017211807,113,,Enriched in ΔHC,Reactome Nonsense Mediated Decay Nmd,
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.6504065040650406,1,0.08130273453844984,0.22027037608557748,0.8890098538862267,44,,Enriched in ΔSX,Reactome Notch1 Intracellular Domain Regulates Transcription,
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0.8896210873146623,1,0.04216194300924518,-0.21528225442905521,-0.6945783972144153,23,,Enriched in ΔHC,Reactome Notch2 Activation And Transmission Of Signal To The Nucleus,
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0.957166392092257,1,0.03879622083044794,-0.19066002636131898,-0.6151381862574462,23,,Enriched in ΔHC,Reactome Notch3 Activation And Transmission Of Signal To The Nucleus,
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.5922818791946308,1,0.061840603575328466,-0.3063940453022624,-0.8995089028025652,17,,Enriched in ΔHC,Reactome Notch4 Intracellular Domain Regulates Transcription,
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,0.5894736842105263,1,0.08504274637643215,0.24175895823901158,0.9314330088249965,35,,Enriched in ΔSX,Reactome Nr1h2 And Nr1h3 Mediated Signaling,
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,0.6701298701298701,1,0.07747675478485777,0.23701521318083052,0.8763427713812174,30,,Enriched in ΔSX,Reactome Nr1h3 Nr1h2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux,
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,0.7673130193905817,1,0.07380527241712746,0.20362182185181305,0.8416552004120321,50,,Enriched in ΔSX,Reactome Nrage Signals Death Through Jnk,
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,0.665,1,0.05605958750323349,-0.2969631431629827,-0.8525349342327442,15,,Enriched in ΔHC,Reactome Nrif Signals Cell Death From The Nucleus,
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,0.9969088098918083,1,0.03389841880019376,-0.14289904427212263,-0.5825764110369346,67,,Enriched in ΔHC,Reactome Nuclear Envelope Ne Reassembly,
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,0.6972049689440993,1,0.05060042438536184,-0.22452773545910434,-0.8678093795056776,52,,Enriched in ΔHC,Reactome Nuclear Events Kinase And Transcription Factor Activation,
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,0.8903903903903904,1,0.03784877227050295,-0.18626440920181514,-0.7796153875170537,79,,Enriched in ΔHC,Reactome Nuclear Events Mediated By Nfe2l2,
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,0.5687830687830688,1,0.08730982576379309,0.24425381865830922,0.9381048254894103,34,,Enriched in ΔSX,Reactome Nuclear Import Of Rev Protein,
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,0.8174603174603174,1,0.06831108583186465,0.20612670417868484,0.8000969621178452,36,,Enriched in ΔSX,Reactome Nuclear Pore Complex Npc Disassembly,
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.5245398773006135,1,0.06335970106437581,-0.24061956363658585,-0.9487426789499074,56,,Enriched in ΔHC,Reactome Nucleotide Binding Domain Leucine Rich Repeat Containing Receptor Nlr Signaling Pathways,
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,0.8805031446540881,1,0.07325586558284547,0.17259960818341952,0.8238079645428559,108,,Enriched in ΔSX,Reactome Nucleotide Excision Repair,
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,0.5229591836734694,1,0.08998607949971373,0.2928834548912522,0.962557832345834,20,,Enriched in ΔSX,Reactome N Glycan Antennae Elongation In The Medial Trans Golgi,
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.9340836012861736,1,0.03879622083044794,-0.19461416556996655,-0.6862490558332792,35,,Enriched in ΔHC,Reactome N Glycan Trimming In The Er And Calnexin Calreticulin Cycle,
REACTOME_ONCOGENE_INDUCED_SENESCENCE,0.6115569823434992,1,0.0582216241124161,-0.25928586683663946,-0.9029224081446872,33,,Enriched in ΔHC,Reactome Oncogene Induced Senescence,
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.6033755274261603,1,0.1119183163251045,0.17641039665050312,0.9690879549588743,270,,Enriched in ΔSX,Reactome Organelle Biogenesis And Maintenance,
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,0.6555386949924128,1,0.052375908409799665,-0.2104331929663969,-0.9054793004936246,92,,Enriched in ΔHC,Reactome Oxidative Stress Induced Senescence,
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,0.8877005347593583,1,0.06479433660007268,0.19918183949435941,0.7534599654918797,32,,Enriched in ΔSX,Reactome O Linked Glycosylation Of Mucins,
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,0.7263681592039801,1,0.07113273993278939,0.271007354997033,0.8227750479261106,15,,Enriched in ΔSX,Reactome P75ntr Signals Via Nf Kb,
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,0.8664688427299704,1,0.07113273993278939,0.1775210135138575,0.8109722001270308,85,,Enriched in ΔSX,Reactome P75 Ntr Receptor Mediated Signalling,
REACTOME_PCP_CE_PATHWAY,0.9984591679506933,1,0.03367699788286078,-0.14853206918787273,-0.6100001615784144,70,,Enriched in ΔHC,Reactome Pcp Ce Pathway,
REACTOME_PEROXISOMAL_LIPID_METABOLISM,0.8616187989556136,1,0.06508775669173134,0.2176136419288212,0.7640341159387168,25,,Enriched in ΔSX,Reactome Peroxisomal Lipid Metabolism,
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,0.9984639016897081,1,0.03352971671412071,-0.1374576054173449,-0.540716666748537,55,,Enriched in ΔHC,Reactome Peroxisomal Protein Import,
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.5933232169954477,1,0.05700595265823873,-0.23159179912893557,-0.9199386229916688,58,,Enriched in ΔHC,Reactome Phase Ii Conjugation Of Compounds,
REACTOME_PHOSPHOLIPID_METABOLISM,0.7716643741403026,1,0.040411448203437554,-0.1848939878881113,-0.8692577198888242,172,,Enriched in ΔHC,Reactome Phospholipid Metabolism,
REACTOME_PHOSPHORYLATION_OF_THE_APC_C,0.8868852459016393,1,0.042077210988939,-0.22295630562095767,-0.6927406890485386,20,,Enriched in ΔHC,Reactome Phosphorylation Of The Apc C,
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,0.6173913043478261,1,0.08783126344801238,0.20679512875368303,0.9265923684299249,76,,Enriched in ΔSX,Reactome Pi3k Akt Signaling In Cancer,
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,0.8944444444444445,1,0.06628421870126719,0.18082760573701334,0.7507274767682987,51,,Enriched in ΔSX,Reactome Pkmts Methylate Histone Lysines,
REACTOME_PLATELET_HOMEOSTASIS,0.8869969040247678,1,0.03943665095255928,-0.18742094041855964,-0.7571410778054843,64,,Enriched in ΔHC,Reactome Platelet Homeostasis,
REACTOME_PLATELET_SENSITIZATION_BY_LDL,0.9806295399515739,1,0.05536428377253621,0.16982508672620333,0.530336760016505,16,,Enriched in ΔSX,Reactome Platelet Sensitization By Ldl,
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,0.9738903394255874,1,0.05922191938038196,0.16837850371126914,0.5911712155812471,25,,Enriched in ΔSX,Reactome Polymerase Switching On The C Strand Of The Telomere,
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.5494672754946728,1,0.060771945185353275,-0.22772466662123392,-0.9477504541767411,76,,Enriched in ΔHC,Reactome Positive Epigenetic Regulation Of Rrna Expression,
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,0.9066455696202531,1,0.03943665095255928,-0.18878342039539037,-0.7021027312764732,43,,Enriched in ΔHC,Reactome Prc2 Methylates Histones And Dna,
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,0.799660441426146,1,0.048408761881695135,-0.2626718571482545,-0.7595983229063441,16,,Enriched in ΔHC,Reactome Presynaptic Function Of Kainate Receptors,
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,0.5746606334841629,1,0.0582216241124161,-0.22215799984065354,-0.9328337191949128,82,,Enriched in ΔHC,Reactome Pre Notch Expression And Processing,
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,0.5123152709359606,1,0.08916471178206781,0.3065745020506059,0.9659070206236674,17,,Enriched in ΔSX,Reactome Pre Notch Processing In Golgi,
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,0.9950083194675541,1,0.0374584205912161,-0.1707605591406049,-0.519914005566969,19,,Enriched in ΔHC,Reactome Processive Synthesis On The C Strand Of The Telomere,
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,0.9566666666666667,1,0.039356195952129094,-0.2069182838957753,-0.5940301670898614,15,,Enriched in ΔHC,Reactome Processive Synthesis On The Lagging Strand,
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,0.72,1,0.052375908409799665,-0.28233268077586426,-0.8105331553044038,15,,Enriched in ΔHC,Reactome Prostacyclin Signalling Through Prostacyclin Receptor,
REACTOME_PROTEIN_HYDROXYLATION,0.9875311720698254,1,0.056411838821759604,0.16949019679114818,0.5471923030193495,19,,Enriched in ΔSX,Reactome Protein Hydroxylation,
REACTOME_PROTEIN_LOCALIZATION,0.9971988795518207,1,0.02906881864268213,-0.13985770023733174,-0.6481678165874605,155,,Enriched in ΔHC,Reactome Protein Localization,
REACTOME_PROTEIN_METHYLATION,0.7881773399014779,1,0.06658921041039328,0.24334389124930533,0.7666898956417035,17,,Enriched in ΔSX,Reactome Protein Methylation,
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,0.7817679558011049,1,0.072714107793444685,0.20369345276011047,0.8357766333632278,48,,Enriched in ΔSX,Reactome Protein Protein Interactions At Synapses,
REACTOME_PTEN_REGULATION,0.8989751098096632,1,0.03622547558572541,-0.17419618762559766,-0.7816356484831486,119,,Enriched in ΔHC,Reactome Pten Regulation,
REACTOME_PYRUVATE_METABOLISM,0.8888888888888888,1,0.06421408818446053,0.18857065944722812,0.7536526060051724,42,,Enriched in ΔSX,Reactome Pyruvate Metabolism,
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,0.8796992481203008,1,0.03847869176354318,-0.1851636988464081,-0.7858884299351991,85,,Enriched in ΔHC,Reactome Rab Gefs Exchange Gtp For Gdp On Rabs,
REACTOME_RAB_GERANYLGERANYLATION,0.7149460708782742,1,0.049093966819213915,-0.2202549391257561,-0.8577673682622935,53,,Enriched in ΔHC,Reactome Rab Geranylgeranylation,
REACTOME_RAB_REGULATION_OF_TRAFFICKING,0.9372262773722628,1,0.03412045360624715,-0.17139867476567205,-0.767039055302373,117,,Enriched in ΔHC,Reactome Rab Regulation Of Trafficking,
REACTOME_RAC1_GTPASE_CYCLE,0.781292984869326,1,0.03984069460738987,-0.18338042749801717,-0.8594521966431203,164,,Enriched in ΔHC,Reactome Rac1 Gtpase Cycle,
REACTOME_RAF_ACTIVATION,0.8101604278074866,1,0.06928364673925483,0.21075885195141283,0.7972531919654083,32,,Enriched in ΔSX,Reactome Raf Activation,
REACTOME_RAS_PROCESSING,0.9518987341772152,1,0.05884381695958071,0.1956496633288236,0.6715134027718536,23,,Enriched in ΔSX,Reactome Ras Processing,
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,0.6369529983792545,1,0.05676723874874463,-0.26054954562292015,-0.8927367571915362,30,,Enriched in ΔHC,Reactome Recognition Of Dna Damage By Pcna Containing Replication Complex,
REACTOME_REGULATION_OF_APOPTOSIS,0.9784366576819407,1,0.060509298865666666,0.16482156371359058,0.6519014193068461,40,,Enriched in ΔSX,Reactome Regulation Of Apoptosis,
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,0.6179966044142614,1,0.06037863579204014,-0.306194618278788,-0.8854580808641501,16,,Enriched in ΔHC,Reactome Regulation Of Beta Cell Development,
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,0.6490683229813664,1,0.08889452886204495,0.1938524907579288,0.9270137713599106,107,,Enriched in ΔSX,Reactome Regulation Of Endogenous Retroelements,
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,0.8017492711370262,1,0.07417589655880091,0.18884755887742977,0.8426325743862427,75,,Enriched in ΔSX,Reactome Regulation Of Endogenous Retroelements By Krab Zfp Proteins,
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,0.8892307692307693,1,0.03903552981123929,-0.1869953239171802,-0.7579213413018968,65,,Enriched in ΔHC,Reactome Regulation Of Endogenous Retroelements By Piwi Interacting Rnas Pirnas,
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX,0.5142405063291139,1,0.06583119583688658,-0.261889227157822,-0.9632933472050852,41,,Enriched in ΔHC,Reactome Regulation Of Endogenous Retroelements By The Human Silencing Hub Hush Complex,
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.9517730496453901,1,0.03199804803406335,-0.16660898238625013,-0.7678206119099419,146,,Enriched in ΔHC,Reactome Regulation Of Expression Of Slits And Robos,
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.6181818181818182,1,0.08175155825321447,0.24596505336998914,0.9094340132872901,30,,Enriched in ΔSX,Reactome Regulation Of Glucokinase By Glucokinase Regulatory Protein,
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,0.9015544041450777,1,0.06252374147247618,0.2159562347927111,0.7153742427202701,21,,Enriched in ΔSX,Reactome Regulation Of Homotypic Cell Cell Adhesion,
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,0.7485549132947977,1,0.077274697304471,0.19296582382962996,0.8630214373475436,74,,Enriched in ΔSX,Reactome Regulation Of Hsf1 Mediated Heat Shock Response,
REACTOME_REGULATION_OF_KIT_SIGNALING,0.665,1,0.05605958750323349,-0.2976198161915745,-0.8544201402259191,15,,Enriched in ΔHC,Reactome Regulation Of Kit Signaling,
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,0.6452599388379205,1,0.08835944425009051,0.193033907312677,0.9150100990954836,101,,Enriched in ΔSX,Reactome Regulation Of Lipid Metabolism By Pparalpha,
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION,0.6923076923076923,1,0.07687367341265418,0.23166237648870994,0.8650958064354229,31,,Enriched in ΔSX,Reactome Regulation Of Mitf M Dependent Genes Involved In Pigmentation,
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,0.9698412698412698,1,0.03645485419653088,-0.18080442039438313,-0.6455692030188065,37,,Enriched in ΔHC,Reactome Regulation Of Ornithine Decarboxylase Odc,
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,0.9617737003058104,1,0.03509010992693497,-0.1703483862922049,-0.6680730140696141,54,,Enriched in ΔHC,Reactome Regulation Of Pten Stability And Activity,
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,0.8074866310160428,1,0.06944814420031753,0.21197989549753224,0.801872124245875,32,,Enriched in ΔSX,Reactome Regulation Of Pyruvate Metabolism,
REACTOME_REGULATION_OF_RAS_BY_GAPS,0.6458923512747875,1,0.08407455779107234,0.21868867693292224,0.9091427687298735,53,,Enriched in ΔSX,Reactome Regulation Of Ras By Gaps,
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,0.8603351955307262,1,0.06847149044920875,0.19127413675667326,0.7973220808962649,52,,Enriched in ΔSX,Reactome Regulation Of Runx2 Expression And Activity,
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,0.9863387978142076,1,0.060771945185353275,0.14999941690097376,0.6087438426353983,45,,Enriched in ΔSX,Reactome Regulation Of Runx3 Expression And Activity,
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,0.7269736842105263,1,0.05132233304211431,-0.25508310129688005,-0.8130460450872949,22,,Enriched in ΔHC,Reactome Regulation Of Signaling By Cbl,
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,0.9698795180722891,1,0.03397236136349927,-0.16232541876489773,-0.6899362622406215,86,,Enriched in ΔHC,Reactome Regulation Of Tp53 Activity Through Phosphorylation,
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,0.9260450160771704,1,0.039195633611814606,-0.19570242331831628,-0.6900864735778768,35,,Enriched in ΔHC,Reactome Regulation Of Tp53 Expression And Degradation,
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,0.9868421052631579,1,0.037302976483267865,-0.17445264134690985,-0.5560463605037415,22,,Enriched in ΔHC,Reactome Replacement Of Protamines By Nucleosomes In The Male Pronucleus,
REACTOME_REPRODUCTION,0.8949771689497716,1,0.038241681626077384,-0.1828135769084995,-0.7815352358484995,90,,Enriched in ΔHC,Reactome Reproduction,
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,0.6419558359621451,1,0.05513517633852569,-0.2447286959194248,-0.8850555227664006,38,,Enriched in ΔHC,Reactome Resolution Of Abasic Sites Ap Sites,
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,0.7944785276073619,1,0.077274697304471,0.17728330885975915,0.8626931821821118,114,,Enriched in ΔSX,Reactome Resolution Of Sister Chromatid Cohesion,
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,0.9880597014925373,1,0.03265132656185353,-0.15324300308705874,-0.6702408626541986,99,,Enriched in ΔHC,Reactome Respiratory Syncytial Virus Infection Pathway,
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION,0.6409395973154363,1,0.05809835768732064,-0.29434538780873876,-0.8641365616999449,17,,Enriched in ΔHC,Reactome Respiratory Syncytial Virus Rsv Genome Replication Transcription And Translation,
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,0.7328358208955223,1,0.04650840487191565,-0.19863445356234033,-0.8687700242524894,99,,Enriched in ΔHC,Reactome Response Of Eif2ak4 Gcn2 To Amino Acid Deficiency,
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,0.9605263157894737,1,0.03855791019984891,-0.18891601159354315,-0.6021465761506111,22,,Enriched in ΔHC,Reactome Response Of Mtb To Phagocytosis,
REACTOME_RHOA_GTPASE_CYCLE,0.9332386363636364,1,0.0330162512586498,-0.16728524347359938,-0.7643283942343688,131,,Enriched in ΔHC,Reactome Rhoa Gtpase Cycle,
REACTOME_RHOB_GTPASE_CYCLE,0.7838616714697406,1,0.07473852274390924,0.19669783643917746,0.8439802104108644,62,,Enriched in ΔSX,Reactome Rhob Gtpase Cycle,
REACTOME_RHOC_GTPASE_CYCLE,0.6742209631728046,1,0.08175155825321447,0.20391997521241972,0.8966619571660521,69,,Enriched in ΔSX,Reactome Rhoc Gtpase Cycle,
REACTOME_RHOD_GTPASE_CYCLE,0.6238244514106583,1,0.05617665863071758,-0.2361080689266235,-0.8997275414879838,49,,Enriched in ΔHC,Reactome Rhod Gtpase Cycle,
REACTOME_RHOG_GTPASE_CYCLE,0.9907550077041603,1,0.03404637275796493,-0.15271120766218435,-0.6258435419061834,69,,Enriched in ΔHC,Reactome Rhog Gtpase Cycle,
REACTOME_RHOJ_GTPASE_CYCLE,0.9545454545454546,1,0.03660822213366891,-0.17471365034632588,-0.6657742948181208,49,,Enriched in ΔHC,Reactome Rhoj Gtpase Cycle,
REACTOME_RHOQ_GTPASE_CYCLE,0.785824345146379,1,0.04477488932969301,-0.20964170088940728,-0.8164348584585707,53,,Enriched in ΔHC,Reactome Rhoq Gtpase Cycle,
REACTOME_RHOU_GTPASE_CYCLE,0.6512,1,0.05513517633852569,-0.24475004444870416,-0.8834127381298834,39,,Enriched in ΔHC,Reactome Rhou Gtpase Cycle,
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,0.6642156862745098,1,0.07492788183937392,0.267256155665657,0.8530524693149134,18,,Enriched in ΔSX,Reactome Rho Gtpases Activate Paks,
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,0.6093247588424437,1,0.05846932103863807,-0.2572325497781625,-0.907054190520307,35,,Enriched in ΔHC,Reactome Rho Gtpases Activate Wasps And Waves,
REACTOME_RHO_GTPASE_CYCLE,0.8965936739659367,1,0.02730747245912014,-0.16469418730257887,-0.8425145302317638,396,,Enriched in ΔHC,Reactome Rho Gtpase Cycle,
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,0.5935828877005348,1,0.08553569479878835,0.2426482246418339,0.9178834949482401,32,,Enriched in ΔSX,Reactome Ripk1 Mediated Regulated Necrosis,
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,0.6280788177339901,1,0.07808923069433449,0.2823200522840972,0.8894898914947496,17,,Enriched in ΔSX,Reactome Rip Mediated Nfkb Activation Via Zbp1,
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,0.9797507788161994,1,0.03509010992693497,-0.16202789586434238,-0.6230183125383301,51,,Enriched in ΔHC,Reactome Rmts Methylate Histone Arginines,
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION,0.6715686274509803,1,0.07436253844225256,0.2659186795686167,0.8487833916415173,18,,Enriched in ΔSX,Reactome Rna Polymerase Iii Chain Elongation,
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,0.9487870619946092,1,0.06197627360019979,0.17494703670727746,0.6919496391332749,40,,Enriched in ΔSX,Reactome Rna Polymerase Iii Transcription,
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,0.9505208333333334,1,0.06024840861580194,0.18702095255944418,0.6788483643107365,28,,Enriched in ΔSX,Reactome Rna Polymerase Iii Transcription Initiation From Type 1 Promoter,
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,0.6354166666666666,1,0.08041999687615399,0.24614809550192107,0.8934679763037279,28,,Enriched in ΔSX,Reactome Rna Polymerase Iii Transcription Initiation From Type 3 Promoter,
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,0.883248730964467,1,0.06252374147247618,0.21516151630259553,0.7297704664649574,22,,Enriched in ΔSX,Reactome Rna Polymerase Iii Transcription Termination,
REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS,0.5568513119533528,1,0.09405034657278127,0.21276315947053653,0.9585195997219588,78,,Enriched in ΔSX,Reactome Rna Polymerase Ii Pre Transcription Events,
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,0.9459041731066461,1,0.036378305551827785,-0.1765255607680719,-0.7051695282398798,61,,Enriched in ΔHC,Reactome Rna Polymerase I Promoter Escape,
